SaleID,name,regDate,model,brand,bodyType,fuelType,gearbox,power,kilometer,notRepairedDamage,regionCode,seller,offerType,creatDate,price
883148,奔驰S级 2018款 S 320 L,2024-06-01,L,奔驰S级,1,2,1,90,97049,0,9595,个人,0,2024-06-27,25
119468,传祺M6 2021款 Pro 270T 自动豪华版,2023-12-24,自动豪华版,传祺M6,7,5,1,238,143107,0,3080,个人,0,2024-06-27,5
596308,宝马5系 2011款 523Li 豪华型,2023-08-25,豪华型,宝马5系,7,1,1,112,274309,0,3461,个人,1,2024-06-27,30
257625,揽胜极光 2021款 极光L 249PS R-Dynamic HSE奢享版,2023-09-25,HSE奢享版,揽胜极光,3,3,0,284,278096,1,6262,个人,1,2024-06-27,80
995103,Panamera 2010款 Panamera 4 3.6L,2024-03-20,3.6L,Panamera,4,0,0,128,137356,0,6119,个人,0,2024-06-27,32
547240,奔驰B级 2020款 B 180,2024-06-15,180,奔驰B级,2,6,0,161,132647,0,9733,个人,0,2024-06-27,67
420904,宝马3系 2010款 325i 时尚型,2024-03-13,时尚型,宝马3系,0,4,1,126,235432,1,5448,个人,0,2024-06-27,61
930006,奥迪A6L 2011款 2.8 FSI 舒适型,2024-03-24,舒适型,奥迪A6L,7,1,1,160,61184,0,7948,个人,1,2024-06-27,76
195284,凯迪拉克XTS 2018款 28T 技术型,2024-03-06,技术型,凯迪拉克XTS,3,4,1,297,172748,0,7746,个人,0,2024-06-27,80
423841,别克GL8 2013款 2.4L CT豪华商务舒适版,2023-10-05,CT豪华商务舒适版,别克GL8,7,1,0,189,76228,1,8785,个人,0,2024-06-27,23
112706,探界者 2018款 550T 自动四驱拓界版,2023-12-30,自动四驱拓界版,探界者,6,5,1,79,290730,0,3664,个人,0,2024-06-27,53
591219,蒙迪欧 2013款 2.0L GTDi240豪华运动型,2023-08-11,GTDi240豪华运动型,蒙迪欧,0,2,1,217,290087,1,8957,个人,0,2024-06-27,56
687276,奔驰GLC 2018款 GLC 260 4MATIC 动感型,2023-10-08,动感型,奔驰GLC,5,2,1,63,35719,1,1075,个人,1,2024-06-27,63
534554,凯迪拉克XT5 2018款 28T 四驱豪华型,2023-12-02,四驱豪华型,凯迪拉克XT5,3,4,1,211,38120,1,4732,个人,1,2024-06-27,22
358251,别克GL8 2011款 3.0L XT豪华商务旗舰版,2023-11-29,XT豪华商务旗舰版,别克GL8,1,3,1,220,131362,0,2718,个人,1,2024-06-27,24
204445,奔驰M级 2012款 ML 300,2023-11-21,300,奔驰M级,4,3,1,209,75020,1,2510,个人,1,2024-06-27,79
423909,宝马M4 2014款 M4敞篷轿跑车,2024-06-23,M4敞篷轿跑车,宝马M4,5,4,1,123,28058,0,6536,个人,0,2024-06-27,19
217900,雷克萨斯IS 2009款 300 炫动版,2023-10-27,炫动版,雷克萨斯IS,6,6,0,202,291658,1,6892,个人,0,2024-06-27,11
106614,捷豹XEL 2020款 2.0T 200PS R-DYNAMIC 青春运动版,2024-04-10,青春运动版,捷豹XEL,6,2,0,126,265485,1,1307,个人,0,2024-06-27,82
198001,奥迪A4L 2019款 40 TFSI 时尚型 国VI,2023-11-08,国VI,奥迪A4L,1,4,0,195,283292,1,1664,个人,1,2024-06-27,48
276649,凯迪拉克XT5 2018款 28T 四驱豪华型,2024-04-11,四驱豪华型,凯迪拉克XT5,4,2,0,172,224403,1,2611,个人,0,2024-06-27,67
529605,MINI 2015款 2.0T COOPER S 五门版,2023-08-05,五门版,MINI,1,5,0,121,65893,1,4928,个人,1,2024-06-27,97
465055,本田CR-V 2012款 2.0L 四驱经典版,2023-09-15,四驱经典版,本田CR-V,1,2,0,234,26613,0,6764,个人,1,2024-06-27,20
933492,凯迪拉克XTS 2018款 28T 技术型,2024-02-20,技术型,凯迪拉克XTS,5,4,1,252,154144,0,6373,个人,0,2024-06-27,88
835143,奔驰R级 2017款 R 320 4MATIC 商务型臻藏版,2023-12-04,商务型臻藏版,奔驰R级,5,4,0,295,26289,1,2334,个人,0,2024-06-27,5
747846,Cayman 2015款 Cayman Style Edition 2.7L,2024-02-06,2.7L,Cayman,4,0,1,225,287363,0,3907,个人,1,2024-06-27,53
101970,奔驰C级(进口) 2019款 C 260 4MATIC 轿跑车,2023-10-27,轿跑车,奔驰C级(进口),3,1,0,146,72556,1,5547,个人,0,2024-06-27,31
128910,奔驰GL级 2015款 GL 400 4MATIC动感型,2023-09-14,4MATIC动感型,奔驰GL级,0,1,0,206,155482,1,6430,个人,0,2024-06-27,44
439113,宝马5系 2018款 528Li 上市特别版,2024-06-13,上市特别版,宝马5系,2,1,1,74,51254,1,2839,个人,1,2024-06-27,33
925369,朗逸 2019款 280TSI DSG舒适版 国VI,2024-05-27,国VI,朗逸,1,3,1,149,113389,1,2892,个人,1,2024-06-27,90
104225,捷达 2015款 1.6L 手动时尚型,2024-06-03,手动时尚型,捷达,1,5,0,225,120443,1,9227,个人,0,2024-06-27,64
136370,宝马3系 2021款 325Li M运动套装,2023-08-29,M运动套装,宝马3系,5,1,1,106,198463,0,1957,个人,0,2024-06-27,56
136018,奔驰V级 2017款 V 260 领航版,2023-10-02,领航版,奔驰V级,0,2,1,67,75280,0,3104,个人,1,2024-06-27,34
480875,奔驰C级 2018款 C 200 L 运动版,2023-11-26,运动版,奔驰C级,3,1,0,197,131256,1,5377,个人,0,2024-06-27,53
580119,MINI CLUBMAN 2016款 改款 1.5T COOPER,2023-07-17,COOPER,MINI,4,0,0,65,284376,1,6581,个人,1,2024-06-27,96
510426,天籁 2020款 2.0L XL 舒适版,2023-08-14,舒适版,天籁,7,5,0,204,250055,0,9485,个人,0,2024-06-27,15
666282,奔驰GLB 2022款 GLB 200 时尚型,2023-09-20,时尚型,奔驰GLB,3,3,0,157,45399,0,3324,个人,0,2024-06-27,68
588499,揽胜 2014款 3.0 V6 SC Vogue SE 创世加长版,2023-11-12,创世加长版,揽胜,4,6,1,96,244926,1,5738,个人,1,2024-06-27,77
397847,奔驰GLC 2016款 GLC 260 4MATIC 豪华型,2023-07-15,豪华型,奔驰GLC,6,3,0,128,16819,0,8050,个人,0,2024-06-27,34
541932,奥迪A6L 2017款 30 FSI 舒适型,2024-05-08,舒适型,奥迪A6L,4,5,1,236,85290,0,2297,个人,0,2024-06-27,50
171428,奔驰GLC 2018款 改款 GLC 260 4MATIC 豪华型,2023-10-27,豪华型,奔驰GLC,3,4,0,288,255662,1,4764,个人,1,2024-06-27,20
918564,揽胜运动版 2018款 3.0 V6 HSE DYNAMIC,2024-01-25,DYNAMIC,揽胜运动版,7,2,0,254,267718,0,3884,个人,0,2024-06-27,86
575672,奔驰C级 2017款 改款 C 180 L 时尚型运动版,2024-03-26,时尚型运动版,奔驰C级,7,6,1,165,267601,0,8984,个人,0,2024-06-27,67
680228,奔驰GLB 2022款 GLB 200 时尚型,2023-07-02,时尚型,奔驰GLB,3,1,1,122,224222,0,3602,个人,1,2024-06-27,37
388394,沃尔沃XC90 2022款 B6 智逸豪华版 7座,2024-03-12,7座,沃尔沃XC90,5,6,0,241,164533,1,5267,个人,0,2024-06-27,74
331451,奥迪A6L 2021款 45 TFSI quattro 尊享致雅型,2024-03-05,尊享致雅型,奥迪A6L,6,4,1,272,43072,1,2593,个人,1,2024-06-27,18
834143,宝马M2 2018款 M2,2024-05-16,M2,宝马M2,1,3,1,136,124682,1,3855,个人,0,2024-06-27,1
188985,奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,2023-09-15,动感型,奔驰GLC,4,5,1,114,22301,1,7763,个人,0,2024-06-27,16
468717,英菲尼迪QX80 2016款 5.6L 4WD,2024-01-02,4WD,英菲尼迪QX80,1,3,0,233,42721,1,4114,个人,0,2024-06-27,91
803695,发现 2021款 360PS R-Dynamic S,2023-08-30,S,发现,0,1,0,272,187664,1,7434,个人,0,2024-06-27,36
984532,奔驰E级 2016款 E 300 L 时尚型,2024-06-23,时尚型,奔驰E级,0,1,1,145,115335,1,9385,个人,1,2024-06-27,23
549147,奔驰CLS 2012款 CLS 300 CGI,2023-08-17,CGI,奔驰CLS,3,3,0,226,98350,0,7335,个人,0,2024-06-27,78
847393,奔驰GLB 2022款 GLB 200 动感型,2023-07-27,动感型,奔驰GLB,5,5,0,296,151254,1,5917,个人,0,2024-06-27,79
277153,宝马7系 2013款 730Li 豪华型,2024-03-14,豪华型,宝马7系,6,3,0,76,154624,1,5476,个人,1,2024-06-27,41
376539,沃尔沃XC60(进口) 2012款 T5 智雅版,2023-09-20,智雅版,沃尔沃XC60(进口),1,6,0,133,163015,1,9407,个人,0,2024-06-27,77
639784,奔驰E级 2018款 E 200 运动型 4MATIC,2023-12-25,4MATIC,奔驰E级,0,4,1,246,69396,0,7372,个人,0,2024-06-27,20
475847,宝马X5(进口) 2015款 xDrive28i,2023-06-29,xDrive28i,宝马X5(进口),1,4,0,66,237935,0,3385,个人,0,2024-06-27,32
918721,奥迪A6L 2018款 30周年年型 30 FSI 风尚型,2024-04-23,风尚型,奥迪A6L,4,3,1,96,192925,0,8817,个人,1,2024-06-27,88
485704,宝马5系(进口) 2012款 530i 领先型 旅行版,2024-03-10,旅行版,宝马5系(进口),0,4,1,50,57073,1,9612,个人,1,2024-06-27,83
790843,宝马X5(进口) 2020款 xDrive30i M运动套装,2024-03-03,M运动套装,宝马X5(进口),4,5,0,209,156482,0,8085,个人,1,2024-06-27,56
282973,奔驰S级 2018款 S 320 L,2024-01-03,L,奔驰S级,3,6,0,294,33298,0,5086,个人,0,2024-06-27,21
265127,传祺M6 2021款 Pro 270T 自动豪华版,2023-09-02,自动豪华版,传祺M6,4,5,0,292,16420,0,4807,个人,1,2024-06-27,68
139404,宝马5系 2011款 523Li 豪华型,2023-08-30,豪华型,宝马5系,7,4,0,132,258876,1,7996,个人,0,2024-06-27,58
878508,揽胜极光 2021款 极光L 249PS R-Dynamic HSE奢享版,2023-11-28,HSE奢享版,揽胜极光,4,4,1,115,294624,0,1311,个人,0,2024-06-27,59
709251,Panamera 2010款 Panamera 4 3.6L,2024-04-23,3.6L,Panamera,6,3,0,261,48198,0,5490,个人,0,2024-06-27,36
950725,奔驰B级 2020款 B 180,2023-11-14,180,奔驰B级,4,2,1,261,285653,0,9139,个人,0,2024-06-27,3
459214,宝马3系 2010款 325i 时尚型,2023-09-29,时尚型,宝马3系,4,0,0,170,75218,0,8029,个人,0,2024-06-27,63
622190,奥迪A6L 2011款 2.8 FSI 舒适型,2024-04-10,舒适型,奥迪A6L,3,5,0,59,105366,1,6110,个人,1,2024-06-27,84
196627,凯迪拉克XTS 2018款 28T 技术型,2024-05-19,技术型,凯迪拉克XTS,6,6,0,135,175293,0,4996,个人,0,2024-06-27,30
730977,别克GL8 2013款 2.4L CT豪华商务舒适版,2023-10-20,CT豪华商务舒适版,别克GL8,1,1,0,101,181456,1,6049,个人,0,2024-06-27,54
455986,探界者 2018款 550T 自动四驱拓界版,2023-10-09,自动四驱拓界版,探界者,6,0,0,163,157750,1,8376,个人,0,2024-06-27,83
172269,蒙迪欧 2013款 2.0L GTDi240豪华运动型,2024-03-09,GTDi240豪华运动型,蒙迪欧,1,1,0,246,100234,1,6049,个人,0,2024-06-27,46
927819,奔驰GLC 2018款 GLC 260 4MATIC 动感型,2024-03-19,动感型,奔驰GLC,1,3,1,185,143145,1,3357,个人,0,2024-06-27,93
776552,凯迪拉克XT5 2018款 28T 四驱豪华型,2023-10-07,四驱豪华型,凯迪拉克XT5,7,5,1,214,157682,1,8710,个人,0,2024-06-27,97
166843,别克GL8 2011款 3.0L XT豪华商务旗舰版,2023-07-24,XT豪华商务旗舰版,别克GL8,6,5,1,180,266644,0,4821,个人,0,2024-06-27,42
172920,奔驰M级 2012款 ML 300,2023-07-26,300,奔驰M级,7,6,0,85,140629,0,8485,个人,0,2024-06-27,14
550545,宝马M4 2014款 M4敞篷轿跑车,2024-05-18,M4敞篷轿跑车,宝马M4,6,5,1,287,139585,0,6425,个人,0,2024-06-27,57
992641,雷克萨斯IS 2009款 300 炫动版,2023-12-07,炫动版,雷克萨斯IS,5,5,0,62,254170,1,8437,个人,1,2024-06-27,53
642982,捷豹XEL 2020款 2.0T 200PS R-DYNAMIC 青春运动版,2023-10-20,青春运动版,捷豹XEL,2,0,0,113,282497,0,8876,个人,1,2024-06-27,28
811766,奥迪A4L 2019款 40 TFSI 时尚型 国VI,2023-10-17,国VI,奥迪A4L,7,2,0,115,127679,1,7338,个人,1,2024-06-27,61
104429,凯迪拉克XT5 2018款 28T 四驱豪华型,2023-11-24,四驱豪华型,凯迪拉克XT5,2,0,1,134,127695,0,1341,个人,1,2024-06-27,16
823020,MINI 2015款 2.0T COOPER S 五门版,2023-08-13,五门版,MINI,6,5,1,187,242733,0,7265,个人,0,2024-06-27,7
397549,本田CR-V 2012款 2.0L 四驱经典版,2023-12-24,四驱经典版,本田CR-V,5,3,1,247,213868,1,8450,个人,1,2024-06-27,62
431119,凯迪拉克XTS 2018款 28T 技术型,2023-11-21,技术型,凯迪拉克XTS,1,3,1,254,179933,0,4696,个人,1,2024-06-27,49
355777,奔驰R级 2017款 R 320 4MATIC 商务型臻藏版,2023-08-05,商务型臻藏版,奔驰R级,6,3,1,214,50570,1,5836,个人,1,2024-06-27,7
136005,Cayman 2015款 Cayman Style Edition 2.7L,2024-04-20,2.7L,Cayman,4,0,1,290,243033,1,5193,个人,0,2024-06-27,5
976106,奔驰C级(进口) 2019款 C 260 4MATIC 轿跑车,2024-04-18,轿跑车,奔驰C级(进口),2,6,1,130,276492,1,9539,个人,0,2024-06-27,96
833341,奔驰GL级 2015款 GL 400 4MATIC动感型,2023-09-01,4MATIC动感型,奔驰GL级,5,4,0,177,1782,0,5916,个人,0,2024-06-27,46
511461,宝马5系 2018款 528Li 上市特别版,2023-07-20,上市特别版,宝马5系,5,3,0,288,47706,0,8500,个人,1,2024-06-27,60
566211,朗逸 2019款 280TSI DSG舒适版 国VI,2024-04-11,国VI,朗逸,5,4,0,275,53517,1,9641,个人,1,2024-06-27,25
170846,捷达 2015款 1.6L 手动时尚型,2023-12-28,手动时尚型,捷达,3,2,0,222,32835,1,4351,个人,0,2024-06-27,69
241146,宝马3系 2021款 325Li M运动套装,2023-06-30,M运动套装,宝马3系,5,1,0,279,84283,1,1733,个人,0,2024-06-27,19
824831,奔驰V级 2017款 V 260 领航版,2024-01-28,领航版,奔驰V级,5,5,0,260,12004,1,4142,个人,0,2024-06-27,41
148201,奔驰C级 2018款 C 200 L 运动版,2023-10-01,运动版,奔驰C级,0,1,0,173,120002,1,8612,个人,1,2024-06-27,3
474945,MINI CLUBMAN 2016款 改款 1.5T COOPER,2023-12-22,COOPER,MINI,2,5,1,275,172727,0,2697,个人,0,2024-06-27,59
887282,天籁 2020款 2.0L XL 舒适版,2023-09-15,舒适版,天籁,2,6,0,275,238033,0,2601,个人,0,2024-06-27,74
790388,奔驰GLB 2022款 GLB 200 时尚型,2024-04-27,时尚型,奔驰GLB,5,5,1,162,235632,0,2374,个人,1,2024-06-27,89
592427,揽胜 2014款 3.0 V6 SC Vogue SE 创世加长版,2023-12-14,创世加长版,揽胜,7,4,0,162,216774,0,2943,个人,1,2024-06-27,22
464158,奔驰GLC 2016款 GLC 260 4MATIC 豪华型,2023-10-10,豪华型,奔驰GLC,1,6,1,170,103488,1,9532,个人,0,2024-06-27,6
979000,奥迪A6L 2017款 30 FSI 舒适型,2024-03-22,舒适型,奥迪A6L,5,5,0,154,153084,0,2832,个人,1,2024-06-27,3
548384,奔驰GLC 2018款 改款 GLC 260 4MATIC 豪华型,2023-11-08,豪华型,奔驰GLC,2,5,1,241,58642,1,6267,个人,1,2024-06-27,97
724816,揽胜运动版 2018款 3.0 V6 HSE DYNAMIC,2023-11-26,DYNAMIC,揽胜运动版,2,6,1,248,182932,1,4780,个人,1,2024-06-27,45
421156,奔驰C级 2017款 改款 C 180 L 时尚型运动版,2024-06-08,时尚型运动版,奔驰C级,5,6,0,261,116511,1,5673,个人,1,2024-06-27,90
216842,奔驰GLB 2022款 GLB 200 时尚型,2023-07-08,时尚型,奔驰GLB,5,3,1,196,101670,0,2731,个人,1,2024-06-27,78
732192,沃尔沃XC90 2022款 B6 智逸豪华版 7座,2023-07-19,7座,沃尔沃XC90,2,4,0,70,103462,1,9706,个人,1,2024-06-27,49
517570,奥迪A6L 2021款 45 TFSI quattro 尊享致雅型,2024-03-14,尊享致雅型,奥迪A6L,6,1,1,218,268797,0,6846,个人,1,2024-06-27,11
141383,宝马M2 2018款 M2,2024-04-06,M2,宝马M2,1,4,0,101,241940,0,2355,个人,1,2024-06-27,51
567545,奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,2023-11-29,动感型,奔驰GLC,0,0,0,50,128681,1,3926,个人,1,2024-06-27,91
262596,英菲尼迪QX80 2016款 5.6L 4WD,2023-11-23,4WD,英菲尼迪QX80,1,6,1,227,206018,0,6166,个人,0,2024-06-27,36
432680,发现 2021款 360PS R-Dynamic S,2024-05-23,S,发现,3,4,0,52,298543,0,4245,个人,0,2024-06-27,52
267297,奔驰E级 2016款 E 300 L 时尚型,2024-06-12,时尚型,奔驰E级,6,3,0,148,258623,0,8638,个人,1,2024-06-27,92
366384,奔驰CLS 2012款 CLS 300 CGI,2023-09-14,CGI,奔驰CLS,1,6,1,92,132694,0,4500,个人,1,2024-06-27,29
367078,奔驰GLB 2022款 GLB 200 动感型,2023-08-10,动感型,奔驰GLB,7,6,1,262,183385,1,3170,个人,1,2024-06-27,1
131886,宝马7系 2013款 730Li 豪华型,2024-02-16,豪华型,宝马7系,3,2,0,290,66627,1,5295,个人,1,2024-06-27,71
225183,沃尔沃XC60(进口) 2012款 T5 智雅版,2024-01-20,智雅版,沃尔沃XC60(进口),3,4,0,102,26368,1,9043,个人,0,2024-06-27,34
742604,奔驰E级 2018款 E 200 运动型 4MATIC,2023-12-28,4MATIC,奔驰E级,4,1,0,174,67018,0,7340,个人,0,2024-06-27,29
641502,宝马X5(进口) 2015款 xDrive28i,2023-09-29,xDrive28i,宝马X5(进口),6,6,0,287,281156,0,1531,个人,1,2024-06-27,16
677594,奥迪A6L 2018款 30周年年型 30 FSI 风尚型,2023-12-26,风尚型,奥迪A6L,5,6,1,161,1385,0,7256,个人,0,2024-06-27,72
695689,宝马5系(进口) 2012款 530i 领先型 旅行版,2024-06-02,旅行版,宝马5系(进口),1,1,0,242,234086,1,6262,个人,0,2024-06-27,92
314321,宝马X5(进口) 2020款 xDrive30i M运动套装,2023-12-14,M运动套装,宝马X5(进口),3,3,1,129,58635,0,2825,个人,0,2024-06-27,61
696781,奔驰S级 2018款 S 320 L,2023-07-23,L,奔驰S级,5,0,0,135,38649,0,4988,个人,0,2024-06-27,12
583077,传祺M6 2021款 Pro 270T 自动豪华版,2024-03-26,自动豪华版,传祺M6,3,0,0,162,80039,0,9759,个人,1,2024-06-27,92
358641,宝马5系 2011款 523Li 豪华型,2024-02-24,豪华型,宝马5系,0,3,0,253,22328,1,6771,个人,0,2024-06-27,89
888820,揽胜极光 2021款 极光L 249PS R-Dynamic HSE奢享版,2023-10-30,HSE奢享版,揽胜极光,2,2,1,204,90699,1,1903,个人,1,2024-06-27,38
273363,Panamera 2010款 Panamera 4 3.6L,2023-07-31,3.6L,Panamera,4,6,0,103,193942,0,3973,个人,0,2024-06-27,73
867783,奔驰B级 2020款 B 180,2023-09-05,180,奔驰B级,7,2,0,199,121002,0,4357,个人,0,2024-06-27,70
608706,宝马3系 2010款 325i 时尚型,2023-10-23,时尚型,宝马3系,5,1,0,156,54825,0,1160,个人,1,2024-06-27,91
146566,奥迪A6L 2011款 2.8 FSI 舒适型,2024-02-17,舒适型,奥迪A6L,4,5,1,133,102652,0,4935,个人,1,2024-06-27,50
516738,凯迪拉克XTS 2018款 28T 技术型,2023-12-19,技术型,凯迪拉克XTS,1,6,0,210,233590,1,5942,个人,1,2024-06-27,16
840726,别克GL8 2013款 2.4L CT豪华商务舒适版,2024-02-24,CT豪华商务舒适版,别克GL8,2,0,0,127,220275,0,5217,个人,0,2024-06-27,82
189451,探界者 2018款 550T 自动四驱拓界版,2023-07-07,自动四驱拓界版,探界者,3,6,0,121,43119,0,4378,个人,1,2024-06-27,89
760333,蒙迪欧 2013款 2.0L GTDi240豪华运动型,2024-01-21,GTDi240豪华运动型,蒙迪欧,3,2,0,191,170048,0,4374,个人,0,2024-06-27,19
491940,奔驰GLC 2018款 GLC 260 4MATIC 动感型,2024-06-04,动感型,奔驰GLC,4,6,1,181,96618,0,8909,个人,1,2024-06-27,38
317906,凯迪拉克XT5 2018款 28T 四驱豪华型,2024-05-14,四驱豪华型,凯迪拉克XT5,6,5,1,137,262099,1,7658,个人,1,2024-06-27,43
978473,别克GL8 2011款 3.0L XT豪华商务旗舰版,2023-09-15,XT豪华商务旗舰版,别克GL8,4,4,1,76,148584,1,5315,个人,0,2024-06-27,23
105216,奔驰M级 2012款 ML 300,2023-12-23,300,奔驰M级,3,2,0,227,211892,0,3798,个人,0,2024-06-27,41
304292,宝马M4 2014款 M4敞篷轿跑车,2024-02-10,M4敞篷轿跑车,宝马M4,6,4,1,282,130550,1,3038,个人,1,2024-06-27,61
338744,雷克萨斯IS 2009款 300 炫动版,2023-10-21,炫动版,雷克萨斯IS,5,4,0,158,257950,0,3951,个人,0,2024-06-27,11
329641,捷豹XEL 2020款 2.0T 200PS R-DYNAMIC 青春运动版,2023-07-15,青春运动版,捷豹XEL,6,0,0,174,107339,0,9608,个人,1,2024-06-27,55
478451,奥迪A4L 2019款 40 TFSI 时尚型 国VI,2023-10-09,国VI,奥迪A4L,7,1,0,154,218265,1,9394,个人,1,2024-06-27,52
570823,凯迪拉克XT5 2018款 28T 四驱豪华型,2024-05-20,四驱豪华型,凯迪拉克XT5,0,4,1,80,154817,1,5465,个人,0,2024-06-27,15
606202,MINI 2015款 2.0T COOPER S 五门版,2024-04-27,五门版,MINI,0,6,0,152,204969,0,3485,个人,0,2024-06-27,56
487849,本田CR-V 2012款 2.0L 四驱经典版,2024-05-17,四驱经典版,本田CR-V,5,2,0,60,8112,1,8729,个人,1,2024-06-27,42
948546,凯迪拉克XTS 2018款 28T 技术型,2024-03-10,技术型,凯迪拉克XTS,4,3,0,106,295845,0,5807,个人,0,2024-06-27,41
683051,奔驰R级 2017款 R 320 4MATIC 商务型臻藏版,2024-01-06,商务型臻藏版,奔驰R级,7,4,1,137,282427,0,1692,个人,0,2024-06-27,82
771336,Cayman 2015款 Cayman Style Edition 2.7L,2024-02-08,2.7L,Cayman,7,0,0,99,226948,0,5695,个人,0,2024-06-27,24
166762,奔驰C级(进口) 2019款 C 260 4MATIC 轿跑车,2024-04-23,轿跑车,奔驰C级(进口),6,3,0,190,288490,0,6775,个人,1,2024-06-27,12
353200,奔驰GL级 2015款 GL 400 4MATIC动感型,2023-07-27,4MATIC动感型,奔驰GL级,5,2,0,174,8560,0,4261,个人,1,2024-06-27,91
138389,宝马5系 2018款 528Li 上市特别版,2023-07-18,上市特别版,宝马5系,4,3,0,248,105094,0,8605,个人,0,2024-06-27,25
478380,朗逸 2019款 280TSI DSG舒适版 国VI,2024-03-18,国VI,朗逸,2,4,1,170,144199,0,4550,个人,0,2024-06-27,18
844542,捷达 2015款 1.6L 手动时尚型,2024-01-30,手动时尚型,捷达,1,6,0,104,119748,0,1836,个人,0,2024-06-27,100
463158,宝马3系 2021款 325Li M运动套装,2024-06-05,M运动套装,宝马3系,4,3,1,54,267024,0,3669,个人,0,2024-06-27,46
290996,奔驰V级 2017款 V 260 领航版,2024-06-23,领航版,奔驰V级,0,2,1,132,279294,1,2592,个人,1,2024-06-27,36
508314,奔驰C级 2018款 C 200 L 运动版,2024-02-02,运动版,奔驰C级,3,5,0,85,30236,0,9194,个人,0,2024-06-27,93
638517,MINI CLUBMAN 2016款 改款 1.5T COOPER,2023-10-27,COOPER,MINI,7,2,1,83,148028,0,9295,个人,0,2024-06-27,34
287968,天籁 2020款 2.0L XL 舒适版,2023-07-14,舒适版,天籁,6,3,1,234,160386,0,9022,个人,0,2024-06-27,9
701798,奔驰GLB 2022款 GLB 200 时尚型,2023-07-05,时尚型,奔驰GLB,2,4,1,203,239188,1,1567,个人,0,2024-06-27,80
807376,揽胜 2014款 3.0 V6 SC Vogue SE 创世加长版,2024-05-06,创世加长版,揽胜,0,4,1,208,268514,0,4270,个人,0,2024-06-27,39
985723,奔驰GLC 2016款 GLC 260 4MATIC 豪华型,2024-06-12,豪华型,奔驰GLC,0,3,0,203,30057,0,4315,个人,0,2024-06-27,43
840749,奥迪A6L 2017款 30 FSI 舒适型,2024-01-02,舒适型,奥迪A6L,1,0,1,88,277002,0,6253,个人,0,2024-06-27,6
530691,奔驰GLC 2018款 改款 GLC 260 4MATIC 豪华型,2024-02-29,豪华型,奔驰GLC,1,1,1,238,174207,0,5850,个人,0,2024-06-27,18
575943,揽胜运动版 2018款 3.0 V6 HSE DYNAMIC,2023-08-03,DYNAMIC,揽胜运动版,7,1,1,114,87896,1,3199,个人,0,2024-06-27,39
320975,奔驰C级 2017款 改款 C 180 L 时尚型运动版,2024-02-04,时尚型运动版,奔驰C级,1,2,1,208,244795,1,7504,个人,0,2024-06-27,36
188368,奔驰GLB 2022款 GLB 200 时尚型,2024-03-08,时尚型,奔驰GLB,2,1,1,71,112369,1,5678,个人,0,2024-06-27,74
773303,沃尔沃XC90 2022款 B6 智逸豪华版 7座,2023-09-27,7座,沃尔沃XC90,1,5,0,144,192093,0,5502,个人,1,2024-06-27,3
487483,奥迪A6L 2021款 45 TFSI quattro 尊享致雅型,2023-10-22,尊享致雅型,奥迪A6L,3,1,1,192,97215,0,5096,个人,1,2024-06-27,64
671038,宝马M2 2018款 M2,2023-10-24,M2,宝马M2,7,4,0,141,285228,1,1951,个人,1,2024-06-27,29
645876,奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,2023-09-07,动感型,奔驰GLC,7,2,1,219,180186,1,1217,个人,1,2024-06-27,31
312437,英菲尼迪QX80 2016款 5.6L 4WD,2024-05-17,4WD,英菲尼迪QX80,6,6,1,218,272623,0,9720,个人,0,2024-06-27,28
921174,发现 2021款 360PS R-Dynamic S,2023-12-27,S,发现,2,4,0,197,186713,0,8842,个人,1,2024-06-27,87
975103,奔驰E级 2016款 E 300 L 时尚型,2024-05-21,时尚型,奔驰E级,1,0,0,276,84897,1,5908,个人,1,2024-06-27,47
842920,奔驰CLS 2012款 CLS 300 CGI,2024-01-26,CGI,奔驰CLS,0,3,1,87,225224,1,1733,个人,0,2024-06-27,75
738291,奔驰GLB 2022款 GLB 200 动感型,2023-07-13,动感型,奔驰GLB,1,1,1,260,861,0,9056,个人,1,2024-06-27,32
651133,宝马7系 2013款 730Li 豪华型,2024-05-15,豪华型,宝马7系,2,1,1,257,209997,1,7244,个人,0,2024-06-27,79
322819,沃尔沃XC60(进口) 2012款 T5 智雅版,2024-05-21,智雅版,沃尔沃XC60(进口),6,2,0,207,166846,0,1563,个人,1,2024-06-27,47
188968,奔驰E级 2018款 E 200 运动型 4MATIC,2023-11-14,4MATIC,奔驰E级,7,6,0,198,212890,1,4506,个人,0,2024-06-27,23
947202,宝马X5(进口) 2015款 xDrive28i,2024-05-24,xDrive28i,宝马X5(进口),7,2,1,60,186807,1,9889,个人,1,2024-06-27,49
555135,奥迪A6L 2018款 30周年年型 30 FSI 风尚型,2024-01-22,风尚型,奥迪A6L,6,0,0,128,207081,0,4040,个人,0,2024-06-27,26
356689,宝马5系(进口) 2012款 530i 领先型 旅行版,2023-08-06,旅行版,宝马5系(进口),6,4,1,212,188040,1,9017,个人,1,2024-06-27,19
755270,宝马X5(进口) 2020款 xDrive30i M运动套装,2023-11-19,M运动套装,宝马X5(进口),0,0,0,64,275599,1,6796,个人,0,2024-06-27,23
